Frame,FSPP_Lig1_HB_Count,FSPP_Lig2_HB_Count
1278,309,309
1279,315,315
1280,322,322
1281,329,329
1282,323,323
1283,312,312
1284,325,325
1285,308,308
1286,315,315
1287,323,323
1288,309,309
1289,316,316
1290,323,323
1291,302,302
1292,329,329
1293,317,317
1294,320,320
1295,321,321
1296,317,317
1297,314,314
1298,317,317
1299,314,314
1300,325,325
1301,319,319
1302,316,316
1303,326,326
1304,319,319
1305,320,320
1306,317,317
1307,320,320
1308,330,330
1309,309,309
1310,320,320
1311,338,338
1312,327,327
1313,332,332
1314,318,318
1315,329,329
1316,330,330
1317,316,316
1318,323,323
1319,326,326
1320,325,325
1321,326,326
1322,336,336
1323,316,316
1324,325,325
1325,330,330
1326,324,324
1327,323,323
1328,312,312
1329,302,302
1330,321,321
1331,309,309
1332,322,322
1333,324,324
1334,330,330
1335,307,307
1336,330,330
1337,322,322
1338,327,327
1339,319,319
1340,320,320
1341,336,336
1342,316,316
1343,333,333
1344,317,317
1345,313,313
1346,323,323
1347,321,321
1348,320,320
1349,316,316
1350,323,323
1351,326,326
1352,313,313
1353,315,315
1354,318,318
1355,319,319
1356,324,324
1357,330,330
1358,331,331
1359,324,324
1360,327,327
1361,325,325
1362,333,333
1363,327,327
1364,322,322
1365,320,320
1366,304,304
1367,321,321
1368,327,327
1369,322,322
1370,316,316
1371,307,307
1372,332,332
1373,316,316
1374,328,328
1375,318,318
1376,329,329
1377,332,332
1378,317,317
1379,328,328
1380,322,322
1381,321,321
1382,320,320
1383,329,329
1384,308,308
1385,328,328
1386,310,310
1387,320,320
1388,326,326
1389,331,331
1390,321,321
1391,323,323
1392,328,328
1393,319,319
1394,329,329
1395,339,339
1396,323,323
1397,336,336
1398,328,328
1399,332,332
1400,332,332
1401,318,318
1402,328,328
1403,321,321
1404,324,324
1405,330,330
1406,320,320
1407,314,314
1408,319,319
1409,323,323
1410,315,315
1411,308,308
1412,328,328
1413,323,323
1414,325,325
1415,315,315
1416,331,331
1417,317,317
1418,316,316
1419,326,326
1420,329,329
1421,320,320
1422,319,319
1423,330,330
1424,333,333
1425,338,338
1426,323,323
1427,324,324
1428,331,331
1429,335,335
1430,334,334
1431,319,319
1432,320,320
1433,327,327
1434,328,328
1435,305,305
1436,320,320
1437,328,328
1438,323,323
1439,323,323
1440,317,317
1441,322,322
1442,321,321
1443,327,327
1444,318,318
1445,335,335
1446,330,330
1447,326,326
1448,315,315
1449,336,336
1450,317,317
1451,335,335
1452,331,331
1453,346,346
1454,311,311
1455,318,318
1456,331,331
1457,335,335
1458,325,325
1459,319,319
1460,319,319
1461,318,318
1462,333,333
1463,332,332
1464,328,328
1465,328,328
1466,324,324
1467,326,326
1468,326,326
1469,323,323
1470,333,333
1471,322,322
1472,317,317
1473,317,317
1474,315,315
1475,322,322
1476,323,323
1477,321,321
1478,331,331
1479,322,322
1480,332,332
1481,317,317
1482,326,326
1483,322,322
1484,327,327
1485,325,325
1486,315,315
1487,323,323
1488,319,319
1489,310,310
1490,323,323
1491,335,335
1492,328,328
1493,311,311
1494,320,320
1495,324,324
1496,333,333
1497,331,331
1498,334,334
1499,343,343
1500,330,330
1501,329,329
1502,333,333
1503,318,318
1504,325,325
1505,328,328
1506,330,330
1507,331,331
1508,318,318
1509,332,332
1510,334,334
1511,324,324
1512,322,322
1513,328,328
1514,318,318
1515,330,330
1516,329,329
1517,314,314
1518,326,326
1519,324,324
1520,324,324
1521,317,317
1522,324,324
1523,325,325
1524,322,322
1525,320,320
1526,317,317
1527,322,322
1528,323,323
1529,314,314
1530,322,322
1531,317,317
1532,322,322
1533,330,330
1534,316,316
1535,331,331
1536,326,326
1537,331,331
1538,313,313
1539,313,313
1540,316,316
1541,318,318
1542,318,318
1543,322,322
1544,307,307
1545,320,320
1546,316,316
1547,328,328
1548,325,325
1549,318,318
1550,327,327
1551,320,320
1552,321,321
1553,319,319
1554,333,333
1555,332,332
1556,329,329
1557,336,336
1558,333,333
1559,326,326
1560,332,332
1561,317,317
1562,320,320
1563,336,336
1564,312,312
1565,317,317
1566,319,319
1567,332,332
1568,336,336
1569,321,321
1570,325,325
1571,330,330
1572,332,332
1573,322,322
1574,338,338
1575,338,338
1576,318,318
1577,324,324
1578,323,323
1579,316,316
1580,331,331
1581,335,335
1582,334,334
1583,321,321
1584,329,329
1585,328,328
1586,334,334
1587,330,330
1588,332,332
1589,331,331
1590,328,328
1591,339,339
1592,331,331
1593,339,339
1594,321,321
1595,326,326
1596,328,328
1597,335,335
1598,337,337
1599,344,344
1600,332,332
1601,328,328
1602,328,328
1603,322,322
1604,334,334
1605,328,328
1606,330,330
1607,335,335
1608,330,330
