Frame,FSPP_Lig1_HB_Count,FSPP_Lig2_HB_Count
1696,330,330
1697,325,325
1698,334,334
1699,327,327
1700,337,337
1701,349,349
1702,336,336
1703,321,321
1704,330,330
1705,327,327
1706,342,342
1707,338,338
1708,338,338
1709,335,335
1710,327,327
1711,329,329
1712,333,333
1713,327,327
1714,327,327
1715,321,321
1716,323,323
1717,324,324
1718,324,324
1719,336,336
1720,335,335
1721,328,328
1722,313,313
1723,335,335
1724,333,333
1725,325,325
1726,321,321
1727,334,334
1728,330,330
1729,343,343
1730,327,327
1731,335,335
1732,336,336
1733,341,341
1734,341,341
1735,327,327
1736,334,334
1737,322,322
1738,337,337
1739,334,334
1740,333,333
1741,342,342
1742,343,343
1743,337,337
1744,320,320
1745,334,334
1746,346,346
1747,322,322
1748,334,334
1749,326,326
1750,319,319
1751,330,330
1752,347,347
1753,340,340
1754,334,334
1755,324,324
1756,329,329
1757,328,328
1758,342,342
1759,332,332
1760,342,342
1761,340,340
1762,336,336
1763,327,327
1764,334,334
1765,343,343
1766,343,343
1767,332,332
1768,335,335
1769,328,328
1770,325,325
1771,335,335
1772,328,328
1773,326,326
1774,322,322
1775,328,328
1776,332,332
1777,330,330
1778,341,341
1779,330,330
1780,330,330
1781,331,331
1782,333,333
1783,338,338
1784,330,330
1785,343,343
1786,326,326
1787,337,337
1788,315,315
1789,336,336
1790,327,327
1791,326,326
1792,327,327
1793,323,323
1794,322,322
1795,329,329
1796,320,320
1797,330,330
1798,317,317
1799,311,311
1800,330,330
1801,337,337
1802,318,318
1803,333,333
1804,334,334
1805,340,340
1806,332,332
1807,324,324
1808,329,329
1809,332,332
1810,333,333
1811,332,332
1812,335,335
1813,322,322
1814,328,328
1815,323,323
1816,331,331
1817,326,326
1818,335,335
1819,315,315
1820,328,328
1821,326,326
1822,337,337
1823,328,328
1824,339,339
1825,334,334
1826,328,328
1827,321,321
1828,323,323
1829,332,332
1830,328,328
1831,338,338
1832,331,331
1833,329,329
1834,325,325
1835,336,336
1836,325,325
1837,326,326
1838,325,325
1839,331,331
1840,333,333
1841,310,310
1842,324,324
1843,338,338
1844,324,324
1845,326,326
1846,331,331
1847,337,337
1848,345,345
1849,326,326
1850,339,339
1851,335,335
1852,330,330
1853,328,328
1854,336,336
1855,336,336
1856,336,336
1857,341,341
1858,344,344
1859,336,336
1860,338,338
1861,331,331
1862,329,329
1863,342,342
1864,332,332
1865,336,336
1866,316,316
1867,336,336
1868,330,330
1869,333,333
1870,334,334
1871,331,331
1872,330,330
1873,330,330
1874,328,328
1875,331,331
1876,312,312
1877,329,329
1878,336,336
1879,334,334
1880,335,335
1881,329,329
1882,331,331
1883,321,321
1884,326,326
1885,328,328
1886,336,336
1887,339,339
1888,331,331
1889,343,343
1890,335,335
1891,344,344
1892,330,330
1893,338,338
1894,335,335
1895,336,336
1896,321,321
1897,335,335
1898,327,327
1899,346,346
1900,338,338
1901,334,334
1902,340,340
1903,339,339
1904,344,344
1905,347,347
1906,340,340
1907,353,353
1908,334,334
1909,336,336
1910,338,338
1911,345,345
1912,332,332
1913,344,344
1914,344,344
1915,341,341
1916,340,340
1917,342,342
1918,333,333
1919,329,329
1920,342,342
1921,345,345
1922,341,341
1923,326,326
1924,333,333
1925,335,335
1926,327,327
1927,329,329
1928,342,342
1929,328,328
1930,339,339
1931,333,333
1932,323,323
1933,336,336
1934,344,344
1935,342,342
1936,330,330
1937,339,339
1938,338,338
1939,334,334
1940,341,341
1941,338,338
1942,333,333
1943,332,332
1944,338,338
1945,331,331
1946,341,341
1947,352,352
1948,335,335
1949,334,334
1950,327,327
1951,327,327
1952,334,334
1953,342,342
1954,338,338
1955,333,333
1956,353,353
1957,331,331
1958,345,345
1959,323,323
1960,345,345
1961,350,350
1962,327,327
1963,331,331
1964,328,328
1965,341,341
1966,323,323
1967,334,334
1968,330,330
1969,336,336
1970,346,346
1971,327,327
1972,340,340
1973,335,335
1974,336,336
1975,330,330
1976,332,332
1977,345,345
1978,335,335
1979,342,342
1980,338,338
1981,334,334
1982,337,337
1983,343,343
1984,342,342
1985,336,336
1986,347,347
1987,329,329
1988,332,332
1989,334,334
1990,345,345
1991,337,337
1992,339,339
1993,345,345
1994,333,333
1995,333,333
1996,330,330
1997,324,324
1998,336,336
1999,338,338
2000,342,342
2001,337,337
2002,335,335
2003,346,346
2004,346,346
2005,343,343
2006,339,339
2007,341,341
2008,326,326
2009,333,333
2010,327,327
2011,335,335
2012,344,344
2013,347,347
2014,329,329
2015,342,342
2016,336,336
2017,346,346
2018,346,346
2019,334,334
2020,328,328
2021,348,348
2022,337,337
2023,346,346
2024,334,334
2025,344,344
2026,326,326
2027,337,337
2028,333,333
2029,343,343
2030,341,341
2031,336,336
2032,328,328
2033,342,342
2034,345,345
2035,347,347
2036,334,334
2037,346,346
2038,343,343
2039,338,338
2040,355,355
2041,342,342
2042,329,329
2043,334,334
2044,329,329
2045,336,336
2046,339,339
2047,324,324
2048,339,339
2049,338,338
2050,337,337
2051,334,334
2052,317,317
2053,326,326
2054,340,340
2055,330,330
2056,335,335
2057,340,340
2058,340,340
2059,334,334
2060,336,336
2061,328,328
2062,341,341
2063,335,335
2064,343,343
2065,342,342
2066,336,336
2067,345,345
2068,341,341
2069,335,335
2070,336,336
2071,343,343
2072,345,345
2073,345,345
2074,342,342
2075,334,334
2076,339,339
2077,334,334
2078,337,337
2079,336,336
2080,332,332
2081,322,322
2082,320,320
2083,320,320
2084,332,332
2085,335,335
2086,309,309
2087,328,328
2088,327,327
2089,340,340
2090,324,324
2091,329,329
2092,330,330
2093,331,331
2094,338,338
2095,333,333
2096,320,320
2097,338,338
2098,321,321
2099,337,337
2100,334,334
2101,322,322
2102,334,334
2103,327,327
2104,338,338
2105,340,340
2106,346,346
2107,337,337
2108,335,335
2109,343,343
2110,338,338
2111,342,342
2112,341,341
2113,328,328
2114,329,329
2115,336,336
2116,340,340
2117,338,338
2118,327,327
2119,332,332
2120,334,334
2121,332,332
